FPR,TPR
7.240026160889470042e-01,9.190140845070422504e-01
7.240026160889470042e-01,9.225352112676056260e-01
7.423152387181164436e-01,9.225352112676056260e-01
7.423152387181164436e-01,9.260563380281690016e-01
7.462393721386527679e-01,9.260563380281690016e-01
7.462393721386527679e-01,9.295774647887323772e-01
7.468933943754088034e-01,9.295774647887323772e-01
7.468933943754088034e-01,9.330985915492957528e-01
7.534336167429692699e-01,9.330985915492957528e-01
7.534336167429692699e-01,9.366197183098591283e-01
7.599738391105297364e-01,9.366197183098591283e-01
7.599738391105297364e-01,9.401408450704225039e-01
7.710922171353825627e-01,9.401408450704225039e-01
7.724002616088947448e-01,9.401408450704225039e-01
7.756703727926749226e-01,9.401408450704225039e-01
7.756703727926749226e-01,9.436619718309858795e-01
7.815565729234793535e-01,9.436619718309858795e-01
7.815565729234793535e-01,9.471830985915492551e-01
8.011772400261608640e-01,9.471830985915492551e-01
8.011772400261608640e-01,9.507042253521126307e-01
8.096795291039895481e-01,9.507042253521126307e-01
8.109875735775016192e-01,9.507042253521126307e-01
8.181818181818182323e-01,9.507042253521126307e-01
8.194898626553303034e-01,9.507042253521126307e-01
8.273381294964028410e-01,9.507042253521126307e-01
8.273381294964028410e-01,9.542253521126760063e-01
8.384565075212556673e-01,9.542253521126760063e-01
8.384565075212556673e-01,9.577464788732393819e-01
8.430346631785480271e-01,9.577464788732393819e-01
8.430346631785480271e-01,9.612676056338028685e-01
8.495748855461086047e-01,9.612676056338028685e-01
8.495748855461086047e-01,9.647887323943662441e-01
8.508829300196206757e-01,9.647887323943662441e-01
8.554610856769130356e-01,9.647887323943662441e-01
8.554610856769130356e-01,9.683098591549296197e-01
8.587311968606932133e-01,9.683098591549296197e-01
8.587311968606932133e-01,9.718309859154929953e-01
8.613472858077174665e-01,9.718309859154929953e-01
8.626553302812295376e-01,9.718309859154929953e-01
8.665794637017658619e-01,9.718309859154929953e-01
8.665794637017658619e-01,9.753521126760563709e-01
8.770438194898626527e-01,9.753521126760563709e-01
8.770438194898626527e-01,9.788732394366197465e-01
8.848920863309353013e-01,9.788732394366197465e-01
8.848920863309353013e-01,9.823943661971831220e-01
8.855461085676913369e-01,9.823943661971831220e-01
8.855461085676913369e-01,9.859154929577464976e-01
9.103989535644212427e-01,9.859154929577464976e-01
9.103989535644212427e-01,9.894366197183098732e-01
9.136690647482014205e-01,9.894366197183098732e-01
9.136690647482014205e-01,9.929577464788732488e-01
9.228253760627861402e-01,9.929577464788732488e-01
9.228253760627861402e-01,9.964788732394366244e-01
9.555264879005885836e-01,9.964788732394366244e-01
9.555264879005885836e-01,1.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00
